num_chars_from,uppercase_percentage_from,date,content_type,content_transfer_encoding,num_chars_message_id,label
17,0.0,2018-07-13 05:56:05,multipart/alternative,NULL,NULL,1
17,0.0,2018-07-15 23:39:52,multipart/alternative,NULL,NULL,1
16,0.0,2018-07-16 07:17:20,text/html,quoted-printable,44,1
19,0.0,2018-07-19 16:02:33,NULL,NULL,NULL,1
23,0.0,2018-07-19 23:15:24,multipart/alternative,NULL,63,1
15,0.0,2018-07-20 01:09:50,multipart/related,NULL,48,1
18,0.0,2018-07-20 22:06:16,multipart/alternative,NULL,NULL,1
31,0.0,2018-07-21 02:31:24,multipart/alternative,NULL,NULL,1
16,0.0,2018-07-21 22:07:51,text/html,quoted-printable,44,1
21,0.0,2018-07-26 02:53:13,multipart/alternative,NULL,45,1
25,9.523809523809524,2018-07-27 18:58:42,multipart/mixed,NULL,55,1
15,8.333333333333332,2018-07-29 02:41:52,text/html,NULL,NULL,1
22,0.0,2018-07-30 23:09:59,text/html,8bit,52,1
34,0.0,2018-08-01 11:14:53,text/html,NULL,NULL,1
50,2.7777777777777777,2018-08-03 17:06:38,NULL,NULL,NULL,1
47,0.0,2018-08-05 11:37:17,text/html,8bit,61,1
22,11.76470588235294,2018-08-07 13:03:23,multipart/alternative,NULL,71,1
22,0.0,2018-08-07 18:49:49,multipart/mixed,NULL,55,1
24,0.0,2018-08-08 21:37:02,multipart/alternative,NULL,81,1
18,0.0,2018-08-11 15:30:24,multipart/mixed,NULL,NULL,1
12,0.0,2018-08-13 21:30:25,multipart/alternative,NULL,NULL,1
29,0.0,2018-08-20 14:50:01,multipart/mixed,8bit,70,1
26,0.0,2018-08-22 06:15:31,multipart/mixed,NULL,NULL,1
15,0.0,2018-08-23 14:32:46,text/plain,quoted-printable,58,1
21,0.0,2018-08-23 16:59:18,multipart/mixed,NULL,53,1
17,0.0,2018-08-25 01:32:46,multipart/related,NULL,46,1
22,18.75,2018-08-27 00:50:55,multipart/mixed,NULL,47,1
18,0.0,2018-08-27 15:29:48,multipart/alternative,NULL,70,1
32,0.0,2018-08-28 09:29:52,text/html,quoted-printable,55,1
26,0.0,2018-08-29 12:07:13,text/html,quoted-printable,45,1
22,0.0,2018-09-01 14:29:29,text/html,quoted-printable,50,1
22,0.0,2018-09-02 13:48:46,text/html,quoted-printable,50,1
21,0.0,2018-09-05 11:45:58,multipart/alternative,NULL,NULL,1
17,0.0,2018-09-06 08:06:24,multipart/alternative,NULL,NULL,1
20,0.0,2018-09-06 20:08:44,multipart/alternative,NULL,NULL,1
19,0.0,2018-09-08 18:12:50,multipart/mixed,NULL,28,1
14,0.0,2018-09-14 13:47:39,multipart/alternative,NULL,NULL,1
26,0.0,2018-09-14 19:22:25,multipart/mixed,NULL,49,1
19,0.0,2018-09-15 11:53:54,text/html,quoted-printable,44,1
16,0.0,2018-09-16 13:57:20,multipart/alternative,NULL,51,1
20,0.0,2018-09-18 14:05:51,text/html,quoted-printable,49,1
21,0.0,2018-09-19 01:56:09,multipart/alternative,NULL,65,1
18,0.0,2018-09-19 20:20:55,multipart/related,NULL,43,1
23,20.0,2018-09-20 06:27:36,multipart/mixed,NULL,44,1
16,0.0,2018-09-20 12:42:08,text/html,quoted-printable,NULL,1
18,0.0,2018-09-21 21:40:12,multipart/mixed,NULL,45,1
21,0.0,2018-09-21 20:36:08,multipart/alternative,8bit,49,1
23,0.0,2018-09-22 01:53:27,multipart/mixed,NULL,NULL,1
28,0.0,2018-09-21 15:12:54,multipart/mixed,NULL,NULL,1
23,0.0,2018-09-22 13:25:28,multipart/mixed,NULL,NULL,1
19,0.0,2018-09-23 11:44:29,multipart/mixed,NULL,NULL,1
21,0.0,2018-09-23 21:31:11,multipart/mixed,NULL,NULL,1
21,0.0,2018-09-23 21:51:16,multipart/alternative,8bit,49,1
23,0.0,2018-09-24 10:57:49,multipart/alternative,NULL,65,1
24,0.0,2018-09-24 23:40:57,text/html,8bit,51,1
21,0.0,2018-09-24 11:21:45,multipart/mixed,NULL,NULL,1
16,0.0,2018-09-25 04:02:57,multipart/alternative,NULL,NULL,1
19,0.0,2018-09-25 06:47:32,text/html,quoted-printable,45,1
17,0.0,2018-09-25 15:13:42,text/html,quoted-printable,45,1
20,14.285714285714285,2018-09-25 17:08:43,multipart/alternative,NULL,47,1
17,0.0,2018-09-26 13:05:44,text/html,quoted-printable,45,1
16,0.0,2018-09-26 23:58:36,multipart/alternative,NULL,NULL,1
20,0.0,2018-09-27 05:04:07,multipart/alternative,NULL,NULL,1
23,0.0,2018-09-26 21:05:30,multipart/mixed,NULL,NULL,1
16,0.0,2018-09-27 12:33:05,multipart/alternative,NULL,NULL,1
25,22.22222222222222,2018-09-27 16:18:17,multipart/mixed,NULL,48,1
20,0.0,2018-09-28 05:22:36,text/html,quoted-printable,48,1
23,0.0,2018-09-27 18:06:33,multipart/alternative,NULL,61,1
22,0.0,2018-09-28 10:25:25,text/html,quoted-printable,51,1
18,0.0,2018-09-28 19:50:38,multipart/alternative,NULL,43,1
25,4.761904761904762,2018-09-29 11:17:32,multipart/mixed,NULL,36,1
18,0.0,2018-09-29 23:16:26,multipart/alternative,NULL,43,1
22,0.0,2018-10-01 00:23:39,multipart/mixed,NULL,NULL,1
15,0.0,2018-10-01 11:23:45,multipart/alternative,NULL,NULL,1
16,0.0,2018-10-01 15:16:56,multipart/alternative,NULL,NULL,1
22,0.0,2018-10-01 20:07:15,multipart/mixed,NULL,NULL,1
18,0.0,2018-10-02 16:11:49,multipart/alternative,NULL,43,1
20,0.0,2018-10-02 18:08:11,multipart/alternative,NULL,NULL,1
54,0.0,2018-10-02 21:03:20,multipart/alternative,NULL,41,1
36,0.0,2018-10-02 23:00:27,multipart/related,NULL,NULL,1
18,6.666666666666667,2018-10-03 12:27:27,multipart/alternative,NULL,43,1
18,0.0,2018-10-03 19:00:00,NULL,NULL,NULL,1
16,0.0,2018-10-04 09:06:04,text/html,quoted-printable,41,1
28,108.33333333333333,2018-10-05 14:45:01,multipart/alternative,NULL,64,1
22,0.0,2018-10-08 13:15:10,text/html,quoted-printable,47,1
18,0.0,2018-10-08 17:47:36,NULL,NULL,NULL,1
42,0.0,2018-10-10 18:10:29,multipart/alternative,NULL,41,1
23,0.0,2018-10-13 10:51:11,multipart/mixed,NULL,48,1
19,0.0,2018-10-13 16:10:30,text/html,quoted-printable,47,1
22,0.0,2018-10-15 08:03:48,multipart/alternative,NULL,57,1
24,0.0,2018-10-16 20:22:50,multipart/alternative,NULL,80,1
14,0,2018-10-17 15:00:43,text/html,quoted-printable,40,1
22,0.0,2018-10-18 08:20:13,multipart/alternative,NULL,NULL,1
22,0.0,2018-10-22 06:31:11,text/html,quoted-printable,48,1
20,0.0,2018-10-23 12:45:56,NULL,NULL,NULL,1
26,0.0,2018-10-23 12:26:26,multipart/alternative,NULL,44,1
19,0.0,2018-10-23 13:30:11,multipart/alternative,8bit,45,1
13,0.0,2018-10-23 14:24:33,multipart/mixed,NULL,NULL,1
27,8.695652173913043,2018-10-23 17:00:47,multipart/mixed,NULL,57,1
21,0.0,2018-10-23 01:44:41,multipart/alternative,NULL,47,1
31,0.0,2018-10-27 07:42:30,multipart/related,NULL,54,1
20,0.0,2018-10-29 07:43:34,text/html,quoted-printable,46,1
20,0.0,2018-10-29 02:31:25,text/html,quoted-printable,46,1
20,14.285714285714285,2018-10-30 13:22:01,multipart/alternative,NULL,47,1
13,0.0,2018-10-31 05:26:23,multipart/alternative,NULL,NULL,1
28,0.0,2018-10-31 11:12:20,multipart/alternative,NULL,NULL,1
32,0.0,2018-11-01 07:56:51,text/html,quoted-printable,48,1
18,0.0,2018-11-01 16:26:12,multipart/alternative,NULL,43,1
26,0.0,2018-11-05 19:41:56,text/html,quoted-printable,52,1
23,0.0,2018-11-15 21:06:44,text/html,quoted-printable,32,1
12,0.0,2018-11-16 19:50:17,multipart/mixed,NULL,NULL,1
18,0.0,2018-11-19 21:26:34,text/html,quoted-printable,44,1
31,0.0,2018-11-21 15:22:52,text/html,quoted-printable,49,1
17,0.0,2018-11-26 09:25:45,multipart/alternative,NULL,NULL,1
19,6.666666666666667,2018-11-21 02:55:41,multipart/alternative,NULL,NULL,1
26,0.0,2018-11-27 06:58:14,text/html,quoted-printable,44,1
19,0.0,2018-11-28 01:57:15,text/html,quoted-printable,48,1
19,0.0,2018-11-28 06:52:50,text/html,quoted-printable,48,1
18,0.0,2018-11-29 19:57:49,multipart/alternative,NULL,NULL,1
18,0.0,2018-11-29 20:15:25,multipart/alternative,NULL,NULL,1
18,0.0,2018-10-16 13:46:22,multipart/related,NULL,41,1
27,0.0,2017-06-02 20:23:08,multipart/alternative,NULL,41,1
23,0.0,2018-12-01 23:15:00,multipart/alternative,NULL,86,1
NULL,NULL,2018-12-02 14:28:33,text/html,quoted-printable,59,1
18,0.0,2018-12-02 21:27:55,multipart/alternative,NULL,NULL,1
15,0.0,2018-12-04 05:55:36,text/html,quoted-printable,42,1
11,0.0,2018-12-04 17:53:31,multipart/alternative,NULL,NULL,1
85,0.0,2018-12-06 00:19:27,text/html,quoted-printable,47,1
17,0.0,2018-12-10 03:43:07,text/html,quoted-printable,44,1
28,0.0,2018-12-10 05:26:36,text/html,8bit,47,1
17,0.0,2018-12-10 22:22:19,multipart/alternative,NULL,82,1
19,0.0,2018-12-11 06:46:10,text/html,quoted-printable,47,1
19,0.0,2018-12-12 10:56:29,text/html,quoted-printable,47,1
15,0.0,2018-12-12 19:01:41,multipart/mixed,NULL,50,1
28,0.0,2018-12-18 17:36:12,multipart/alternative,NULL,56,1
15,0.0,2018-12-18 21:52:13,multipart/alternative,NULL,NULL,1
24,0.0,2018-12-19 12:50:21,text/html,quoted-printable,45,1
16,0.0,2018-12-20 23:36:24,multipart/alternative,NULL,NULL,1
20,0.0,2018-12-25 00:42:18,multipart/alternative,NULL,NULL,1
20,0.0,2018-12-25 02:44:54,multipart/alternative,NULL,NULL,1
29,0.0,2018-12-25 18:21:00,multipart/alternative,NULL,NULL,1
20,0.0,2018-12-25 18:12:46,multipart/alternative,NULL,NULL,1
20,0.0,2018-12-25 19:14:57,multipart/alternative,NULL,NULL,1
20,0.0,2018-12-25 20:29:25,multipart/alternative,NULL,NULL,1
20,0.0,2018-12-25 21:34:48,multipart/alternative,NULL,NULL,1
22,0.0,2018-12-26 11:26:53,multipart/alternative,NULL,40,1
18,0.0,2018-12-28 05:16:48,multipart/alternative,NULL,NULL,1
16,0.0,2018-12-30 00:17:16,multipart/alternative,NULL,NULL,1
12,0.0,2019-01-03 22:22:43,multipart/mixed,NULL,NULL,1
17,0.0,2019-01-05 01:47:57,multipart/mixed,NULL,47,1
16,0.0,2019-01-06 23:26:29,multipart/alternative,NULL,NULL,1
20,0.0,2019-01-07 02:41:04,text/html,quoted-printable,49,1
18,0.0,2019-01-09 00:10:49,multipart/alternative,NULL,NULL,1
39,0.0,2019-01-09 13:53:45,text/html,quoted-printable,43,1
24,0.0,2019-01-09 23:33:29,text/html,quoted-printable,51,1
21,0.0,2019-01-13 23:06:30,text/html,NULL,NULL,1
24,0.0,2019-01-14 08:53:22,text/html,quoted-printable,51,1
23,0.0,2019-01-15 03:23:05,text/html,quoted-printable,49,1
24,0.0,2019-01-16 01:30:12,multipart/related,NULL,43,1
19,15.384615384615385,2019-01-18 04:18:43,multipart/related,NULL,43,1
20,0.0,2019-01-20 07:25:53,multipart/alternative,NULL,67,1
20,0.0,2019-01-20 16:59:27,multipart/alternative,NULL,67,1
16,0.0,2019-01-21 20:24:10,multipart/alternative,NULL,40,1
21,0.0,2019-01-23 02:50:42,multipart/alternative,NULL,48,1
17,0.0,2019-01-24 09:39:23,multipart/alternative,NULL,NULL,1
16,8.333333333333332,2019-01-24 21:22:35,multipart/alternative,NULL,NULL,1
31,0.0,2019-01-29 04:00:04,text/html,quoted-printable,42,1
30,3.8461538461538463,2019-01-29 06:27:18,text/html,quoted-printable,48,1
25,10.526315789473683,2019-01-30 09:26:22,multipart/alternative,NULL,68,1
19,0.0,2019-01-30 15:50:02,text/html,quoted-printable,42,1
26,9.090909090909092,2019-01-30 16:12:42,multipart/alternative,NULL,61,1
18,0.0,2019-01-30 23:03:29,multipart/alternative,NULL,81,1
25,0.0,2019-02-04 17:09:05,multipart/related,NULL,44,1
12,0.0,2019-02-05 08:56:44,multipart/related,NULL,43,1
16,16.666666666666664,2019-02-06 00:41:26,multipart/alternative,NULL,66,1
15,0.0,2019-02-07 21:08:49,multipart/alternative,NULL,NULL,1
25,0.0,2019-02-09 06:40:34,text/html,base64,56,1
16,0.0,2019-02-11 10:28:47,multipart/related,NULL,46,1
25,0.0,2019-02-12 07:59:13,multipart/related,NULL,49,1
24,0.0,2019-02-14 23:40:11,text/html,quoted-printable,49,1
16,0.0,2019-02-15 10:05:50,text/html,quoted-printable,44,1
34,0.0,2019-02-15 15:27:41,multipart/mixed,NULL,77,1
17,0.0,2019-02-15 20:20:17,text/html,NULL,NULL,1
12,11.11111111111111,2019-02-16 23:23:30,multipart/mixed,NULL,53,1
21,0.0,2019-02-18 08:26:13,multipart/related,NULL,50,1
19,0.0,2019-02-19 16:57:43,multipart/alternative,NULL,NULL,1
20,0.0,2019-02-19 17:14:52,text/html,quoted-printable,48,1
24,18.75,2019-02-19 18:35:01,multipart/mixed,NULL,45,1
56,0.0,2019-02-20 05:21:05,multipart/mixed,NULL,68,1
56,0.0,2019-02-20 05:22:15,multipart/mixed,NULL,68,1
15,0.0,2019-02-22 08:54:43,multipart/alternative,NULL,NULL,1
NULL,NULL,2019-02-27 01:49:08,multipart/alternative,NULL,NULL,1
25,0.0,2019-02-27 18:05:24,multipart/alternative,NULL,NULL,1
18,0.0,2019-02-28 11:07:58,text/html,quoted-printable,44,1
28,0.0,2019-03-01 08:34:53,multipart/related,NULL,46,1
20,14.285714285714285,2019-03-05 21:14:25,multipart/alternative,NULL,47,1
20,0.0,2019-03-07 06:14:17,multipart/mixed,NULL,50,1
30,0.0,2019-03-07 16:26:32,text/html,quoted-printable,47,1
19,6.25,2019-03-07 19:52:47,text/plain,quoted-printable,68,1
22,0.0,2019-03-08 13:51:10,multipart/alternative,NULL,69,1
33,0.0,2019-03-11 05:41:47,text/html,quoted-printable,57,1
23,0.0,2019-03-11 15:18:55,multipart/related,NULL,42,1
33,0.0,2019-03-11 17:33:30,multipart/related,NULL,62,1
31,0.0,2019-03-12 05:36:06,text/html,quoted-printable,49,1
28,0.0,2019-03-12 10:00:42,multipart/mixed,NULL,NULL,1
33,0.0,2019-03-13 01:36:37,text/html,quoted-printable,57,1
22,0.0,2019-03-13 03:13:56,text/html,quoted-printable,51,1
17,0.0,2019-03-13 08:35:57,multipart/alternative,NULL,63,1
29,0.0,2019-03-14 05:35:00,text/html,quoted-printable,58,1
29,0.0,2019-03-14 19:28:08,text/html,quoted-printable,58,1
23,0.0,2019-03-08 21:04:23,text/html,quoted-printable,48,1
23,0.0,2019-03-18 18:29:09,NULL,NULL,NULL,1
17,0.0,2019-03-19 14:12:39,multipart/related,NULL,41,1
22,216.66666666666666,2019-03-25 11:08:05,multipart/alternative,NULL,37,1
17,0.0,2019-03-26 01:30:24,multipart/alternative,NULL,NULL,1
16,180.0,2018-04-18 07:19:42,multipart/alternative,NULL,70,1
NULL,NULL,2019-03-28 20:29:19,multipart/alternative,NULL,61,1
23,0.0,2019-04-02 01:23:35,multipart/alternative,NULL,NULL,1
26,0.0,2019-04-03 13:27:37,multipart/related,NULL,41,1
22,0.0,2019-04-06 21:24:50,text/html,quoted-printable,49,1
13,0.0,2019-04-07 04:45:13,multipart/alternative,NULL,51,1
NULL,NULL,2019-04-08 04:25:12,multipart/alternative,NULL,NULL,1
16,0.0,2019-04-08 22:23:48,text/html,base64,24,1
35,0.0,2019-04-09 00:58:23,text/html,quoted-printable,56,1
12,0.0,2019-01-31 07:46:53,multipart/related,NULL,43,1
28,0.0,2019-02-01 12:24:52,text/html,8bit,48,1
25,0.0,2019-03-02 13:01:43,multipart/related,NULL,NULL,1
21,0.0,2019-03-19 22:40:46,multipart/related,NULL,47,1
21,0.0,2019-04-11 10:32:09,multipart/alternative,NULL,49,1
18,0.0,2019-04-11 15:04:03,multipart/mixed,NULL,47,1
33,0.0,2019-04-15 15:16:57,text/html,quoted-printable,58,1
18,0.0,2019-04-16 01:25:07,multipart/mixed,8bit,46,1
18,0.0,2019-04-16 15:47:26,text/html,quoted-printable,44,1
77,44.18604651162791,2019-04-17 01:01:57,text/html,quoted-printable,52,1
77,44.18604651162791,2019-04-17 02:42:31,text/html,quoted-printable,52,1
77,44.18604651162791,2019-04-17 16:06:56,text/html,quoted-printable,52,1
68,0.0,2019-04-17 19:28:09,text/html,quoted-printable,43,1
68,0.0,2019-04-17 20:49:13,text/html,quoted-printable,43,1
30,7.6923076923076925,2019-04-19 13:44:27,multipart/mixed,NULL,60,1
26,0.0,2019-04-20 04:16:16,text/html,base64,54,1
16,0.0,2019-04-20 15:46:37,NULL,NULL,NULL,1
7,50.0,2019-04-21 20:39:18,text/html,quoted-printable,54,1
7,50.0,2019-04-21 23:12:19,text/html,quoted-printable,54,1
26,0.0,2019-04-23 16:18:47,text/html,quoted-printable,55,1
17,0.0,2019-04-24 15:02:26,text/html,quoted-printable,47,1
27,0.0,2019-04-26 23:59:42,text/html,quoted-printable,48,1
13,0,2019-04-25 13:34:37,multipart/alternative,NULL,NULL,1
21,0.0,2019-04-28 09:29:22,multipart/alternative,NULL,NULL,1
22,0.0,2019-04-29 01:15:25,text/html,quoted-printable,51,1
22,0.0,2019-04-29 01:15:25,text/html,quoted-printable,51,1
17,0.0,2019-04-29 12:36:25,text/html,quoted-printable,47,1
19,0.0,2019-05-01 13:17:03,multipart/alternative,NULL,NULL,1
17,0.0,2019-05-01 14:05:04,text/html,quoted-printable,52,1
16,0.0,2019-05-05 23:53:59,multipart/alternative,NULL,NULL,1
24,0.0,2019-05-06 11:46:28,text/html,quoted-printable,50,1
28,18.181818181818183,2019-05-09 03:36:23,multipart/alternative,NULL,NULL,1
12,0.0,2019-05-11 02:15:54,text/html,quoted-printable,40,1
29,0.0,2019-05-09 08:46:44,text/html,quoted-printable,56,1
28,0.0,2019-05-14 05:17:31,multipart/alternative,NULL,59,1
14,0.0,2019-05-14 07:45:58,text/html,quoted-printable,42,1
25,0.0,2019-05-20 17:51:18,NULL,NULL,NULL,1
25,0.0,2019-05-22 10:07:14,text/html,quoted-printable,49,1
17,0.0,2019-05-22 09:33:43,text/html,quoted-printable,45,1
15,0.0,2019-05-24 06:09:27,text/html,quoted-printable,43,1
28,18.181818181818183,2019-05-26 08:26:26,text/html,quoted-printable,49,1
26,0.0,2019-05-27 07:58:21,NULL,NULL,NULL,1
17,0.0,2019-06-10 16:18:02,text/html,quoted-printable,46,1
18,0.0,2019-06-10 12:29:13,text/html,quoted-printable,49,1
13,10.0,2019-06-11 10:08:08,multipart/alternative,NULL,NULL,1
27,0.0,2019-06-12 01:08:28,text/html,quoted-printable,56,1
28,0.0,2019-06-17 16:28:16,text/html,quoted-printable,48,1
30,0.0,2019-06-19 01:28:04,multipart/related,NULL,56,1
21,0.0,2019-06-19 15:14:29,text/html,quoted-printable,49,1
24,0.0,2019-06-25 10:22:29,text/html,8bit,52,1
22,0.0,2019-06-25 22:22:51,text/html,quoted-printable,50,1
19,0.0,2019-06-26 01:39:35,multipart/related,NULL,42,1
39,0.0,2019-06-29 06:37:26,text/plain,quoted-printable,68,1
28,0.0,2019-07-02 00:24:26,multipart/alternative,NULL,NULL,1
25,0.0,2019-07-01 10:44:45,multipart/alternative,NULL,NULL,1
30,0.0,2019-07-02 03:26:29,text/html,quoted-printable,57,1
20,0.0,2019-07-08 00:47:13,text/html,7bit,60,1
25,0.0,2019-07-09 06:14:03,multipart/alternative,NULL,NULL,1
21,0.0,2019-07-09 10:33:00,text/html,quoted-printable,49,1
26,4.545454545454546,2019-07-12 05:18:49,multipart/alternative,NULL,NULL,1
21,12.5,2019-07-15 05:11:49,text/html,quoted-printable,49,1
24,0.0,2019-07-15 08:12:34,text/html,8bit,54,1
32,0.0,2019-07-18 10:01:06,text/html,quoted-printable,43,1
14,0.0,2019-06-05 12:41:41,text/html,quoted-printable,43,1
17,0.0,2019-05-21 06:22:43,NULL,NULL,NULL,1
32,0.0,2019-07-24 05:07:41,multipart/alternative,NULL,54,1
25,0.0,2019-07-31 10:10:32,text/html,quoted-printable,49,1
23,0.0,2019-07-31 17:38:52,text/html,quoted-printable,48,1
NULL,NULL,2019-08-02 03:16:35,multipart/alternative,NULL,NULL,1
29,8.0,2019-08-04 17:12:39,text/html,quoted-printable,49,1
24,0.0,2019-08-05 11:37:40,NULL,NULL,NULL,1
24,0.0,2019-08-05 10:50:30,multipart/alternative,NULL,NULL,1
30,0.0,2019-08-08 00:22:04,NULL,NULL,NULL,1
30,0.0,2019-08-08 00:22:04,NULL,NULL,NULL,1
21,0.0,2019-08-08 05:37:59,multipart/alternative,NULL,54,1
17,0.0,2019-08-16 23:14:23,multipart/alternative,NULL,54,1
21,0.0,2019-08-17 12:18:37,multipart/alternative,NULL,54,1
19,0.0,2019-08-18 23:04:00,text/plain,7bit,44,1
NULL,NULL,2019-08-19 08:41:07,multipart/alternative,NULL,NULL,1
26,0.0,2019-08-20 10:12:12,multipart/alternative,8bit,86,1
NULL,NULL,NULL,NULL,NULL,NULL,1
34,0.0,2019-08-20 20:10:22,multipart/mixed,NULL,NULL,1
NULL,NULL,2019-08-21 08:50:00,multipart/alternative,NULL,54,1
NULL,NULL,2019-08-21 12:40:16,multipart/alternative,NULL,54,1
18,0.0,2019-08-22 14:32:17,text/html,quoted-printable,48,1
18,0.0,2019-08-25 12:44:33,text/html,quoted-printable,48,1
20,0.0,2019-08-26 02:21:12,multipart/alternative,NULL,52,1
14,0.0,2019-08-26 09:51:44,text/html,quoted-printable,43,1
26,0.0,2019-08-29 02:42:39,text/html,quoted-printable,53,1
35,0.0,2019-08-29 23:35:57,text/html,quoted-printable,52,1
22,0.0,2019-08-31 10:35:45,text/html,quoted-printable,50,1
23,0.0,2019-09-02 14:31:07,text/html,quoted-printable,51,1
30,0.0,2019-09-03 02:19:58,text/html,quoted-printable,55,1
26,0.0,2019-09-07 01:32:52,NULL,NULL,NULL,1
11,0.0,2019-09-08 14:48:55,multipart/alternative,NULL,54,1
15,0.0,2019-09-08 09:54:24,multipart/alternative,NULL,54,1
17,0.0,2019-09-08 20:52:29,multipart/alternative,NULL,54,1
27,0.0,2019-09-09 05:16:29,multipart/alternative,NULL,54,1
24,16.666666666666664,2019-09-09 20:12:35,multipart/alternative,NULL,54,1
23,5.0,2019-09-09 08:14:48,multipart/alternative,NULL,51,1
29,0.0,2019-09-11 14:42:07,text/html,quoted-printable,54,1
21,0.0,2019-09-10 14:58:00,multipart/alternative,NULL,NULL,1
27,0.0,2019-09-12 17:10:54,text/html,quoted-printable,47,1
20,6.25,2019-09-17 15:43:54,multipart/alternative,NULL,54,1
16,0.0,2019-09-19 15:00:59,text/html,quoted-printable,45,1
19,0.0,2019-09-22 23:49:51,multipart/alternative,NULL,NULL,1
26,0.0,2019-09-23 15:56:19,NULL,NULL,NULL,1
26,0.0,2019-09-25 08:47:35,NULL,NULL,NULL,1
28,0.0,2019-09-26 18:44:23,text/html,quoted-printable,48,1
23,0.0,2019-10-02 13:52:04,text/html,quoted-printable,49,1
18,0.0,2019-10-03 08:05:00,text/html,quoted-printable,47,1
15,0.0,2019-10-04 09:58:26,multipart/alternative,NULL,54,1
24,0.0,2019-10-07 10:29:06,NULL,NULL,NULL,1
26,4.545454545454546,2019-10-09 00:18:19,text/html,NULL,NULL,1
17,7.142857142857142,2019-10-09 01:20:28,multipart/alternative,NULL,54,1
22,0.0,2019-10-09 03:15:18,multipart/alternative,NULL,55,1
20,0.0,2019-10-10 10:04:18,text/html,quoted-printable,48,1
22,0.0,2019-10-10 11:33:02,multipart/alternative,NULL,NULL,1
30,0.0,2019-10-10 13:31:30,text/html,quoted-printable,54,1
19,0.0,2019-10-14 23:49:58,multipart/mixed,NULL,62,1
22,0.0,2019-10-15 17:03:40,text/html,quoted-printable,50,1
22,0.0,2019-10-16 08:21:54,multipart/alternative,NULL,58,1
24,0.0,2019-10-16 12:04:27,multipart/related,NULL,42,1
16,0.0,2019-10-16 16:03:26,multipart/alternative,NULL,54,1
75,0.0,2019-10-17 12:50:02,NULL,NULL,NULL,1
19,0.0,2019-10-22 06:31:35,multipart/alternative,NULL,NULL,1
18,0.0,2019-10-22 14:15:23,multipart/alternative,NULL,NULL,1
16,0.0,2019-10-22 15:54:46,multipart/alternative,NULL,55,1
25,0.0,2019-10-25 16:16:47,multipart/alternative,NULL,60,1
17,0.0,2019-10-27 14:23:51,multipart/alternative,NULL,NULL,1
17,0.0,2019-10-27 15:51:21,multipart/alternative,NULL,NULL,1
17,0.0,2019-10-27 18:29:39,multipart/alternative,NULL,NULL,1
21,0.0,2019-10-28 05:02:36,multipart/alternative,NULL,NULL,1
19,0.0,2019-10-28 09:04:10,text/html,quoted-printable,44,1
18,0.0,2019-10-28 09:35:00,text/html,quoted-printable,44,1
21,0.0,2019-10-28 15:48:13,multipart/alternative,NULL,54,1
31,0.0,2019-10-29 12:30:44,multipart/alternative,NULL,NULL,1
18,16.666666666666664,2019-11-01 16:58:39,multipart/alternative,NULL,34,1
26,29.411764705882355,2019-11-04 04:22:06,multipart/alternative,NULL,50,1
